,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
985,24618691,2014-01-07,Human metapneumovirus M2-2 protein inhibits innate immune response in monocyte-derived dendritic cells.,https://pubmed.ncbi.nlm.nih.gov/24618691,2014-01,2014,1,human metapneumovirus protein inhibits innate immune response dendritic cell,neutral,0.0,0.1
986,24114793,2014-01-07,Human metapneumovirus inhibits the IL-6-induced JAK/STAT3 signalling cascade in airway epithelium.,https://pubmed.ncbi.nlm.nih.gov/24114793,2014-01,2014,1,human metapneumovirus inhibits signalling cascade airway epithelium,neutral,0.0,0.1
987,25382323,2014-01-07,"Virus profile in children with acute respiratory infections with various severities in Beijing, China.",https://pubmed.ncbi.nlm.nih.gov/25382323,2014-01,2014,1,virus profile child acute respiratory infection various severity beijing china,positive,0.3,0.7
988,24373295,2014-01-07,Genetic variability of human metapneumo- and bocaviruses in children with respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/24373295,2014-01,2014,1,genetic variability human bocaviruses child respiratory tract infection,neutral,0.0,0.1
989,24397865,2014-01-07,Rapid detection of subtype B avian metapneumoviruses using RT-PCR restriction endonuclease digestion indicates field circulation of vaccine-derived viruses in older turkeys.,https://pubmed.ncbi.nlm.nih.gov/24397865,2014-01,2014,1,rapid detection subtype b avian metapneumoviruses restriction endonuclease digestion indicates field circulation virus older turkey,positive,0.16666666666666666,0.3333333333333333
990,24399381,2014-01-07,Viral aetiology of acute lower respiratory tract illness in hospitalised paediatric patients of a tertiary hospital: one year prospective study.,https://pubmed.ncbi.nlm.nih.gov/24399381,2014-01,2014,1,viral aetiology acute lower respiratory tract illness hospitalised paediatric tertiary hospital one year prospective,positive,0.6,0.9
991,25410563,2014-01-07,Associations between co-detected respiratory viruses in children with acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/25410563,2014-01,2014,1,association respiratory virus child acute respiratory infection,positive,0.6,0.9
992,24498274,2014-01-07,"Clinical epidemiology of bocavirus, rhinovirus, two polyomaviruses and four coronaviruses in HIV-infected and HIV-uninfected South African children.",https://pubmed.ncbi.nlm.nih.gov/24498274,2014-01,2014,1,epidemiology bocavirus rhinovirus two polyomaviruses four coronaviruses south african child,neutral,0.0,0.0
993,24505479,2014-01-07,Human metapneumovirus: insights from a ten-year molecular and epidemiological analysis in Germany.,https://pubmed.ncbi.nlm.nih.gov/24505479,2014-01,2014,1,human metapneumovirus insight molecular epidemiological germany,neutral,0.0,0.1
994,24918929,2014-01-07,Paramyxovirus infection regulates T cell responses by BDCA-1+ and BDCA-3+ myeloid dendritic cells.,https://pubmed.ncbi.nlm.nih.gov/24918929,2014-01,2014,1,paramyxovirus infection regulates cell response myeloid dendritic cell,neutral,0.0,0.0
995,24945280,2014-01-07,"Viral etiologies of hospitalized acute lower respiratory infection patients in China, 2009-2013.",https://pubmed.ncbi.nlm.nih.gov/24945280,2014-01,2014,1,viral etiology hospitalized acute lower respiratory infection china,positive,0.6,0.9
996,24316400,2014-01-07,Structure and self-assembly of the calcium binding matrix protein of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24316400,2014-01,2014,1,structure calcium binding matrix protein human metapneumovirus,neutral,0.0,0.1
997,24669221,2014-01-07,Molecular analysis of human metapneumovirus detected in patients with lower respiratory tract infection in upper egypt.,https://pubmed.ncbi.nlm.nih.gov/24669221,2014-01,2014,1,molecular human metapneumovirus detected lower respiratory tract infection upper egypt,neutral,0.0,0.05
998,24697109,2014-01-07,Development of high-throughput liquid chips for respiratory virus detection.,https://pubmed.ncbi.nlm.nih.gov/24697109,2014-01,2014,1,development liquid chip respiratory virus detection,neutral,0.0,0.0
999,24586283,2014-01-07,Isolation and molecular characterization of a novel picornavirus from baitfish in the USA.,https://pubmed.ncbi.nlm.nih.gov/24586283,2014-01,2014,1,isolation molecular characterization novel picornavirus baitfish usa,neutral,0.0,0.0
1000,24637582,2014-01-07,Viral replication and lung lesions in BALB/c mice experimentally inoculated with avian metapneumovirus subgroup C isolated from chickens.,https://pubmed.ncbi.nlm.nih.gov/24637582,2014-01,2014,1,viral replication lung lesion mouse experimentally inoculated avian metapneumovirus subgroup c isolated chicken,negative,-0.25,0.675
1001,25036224,2014-01-07,"Molecular comparisons of full length metapneumovirus (MPV) genomes, including newly determined French AMPV-C and -D isolates, further supports possible subclassification within the MPV Genus.",https://pubmed.ncbi.nlm.nih.gov/25036224,2014-01,2014,1,molecular comparison full length metapneumovirus mpv genome including newly determined french isolates support possible subclassification within mpv genus,positive,0.12159090909090908,0.5011363636363637
1002,24389140,2014-01-01,Asthma and viruses: is there a relationship?,https://pubmed.ncbi.nlm.nih.gov/24389140,2014-01,2014,1,asthma virus relationship,neutral,0.0,0.0
1003,24319265,2014-01-01,Immunization with a recombinant bacillus Calmette-Guerin strain confers protective Th1 immunity against the human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24319265,2014-01,2014,1,immunization recombinant bacillus strain confers protective immunity human metapneumovirus,neutral,0.0,0.1
1004,23811741,2013-12-07,A comparison of characteristics and outcomes in severe human metapneumovirus and respiratory syncytial virus infections in children treated in an intensive care unit.,https://pubmed.ncbi.nlm.nih.gov/23811741,2013-12,2013,12,comparison characteristic outcome severe human metapneumovirus respiratory syncytial virus infection child treated intensive care unit,negative,-0.03333333333333333,0.2833333333333333
1005,24117766,2013-12-07,Severity of respiratory signs and symptoms and virus profiles in Japanese children with acute respiratory illness.,https://pubmed.ncbi.nlm.nih.gov/24117766,2013-12,2013,12,severity respiratory sign symptom virus profile japanese child acute respiratory illness,positive,0.3,0.45
1006,24295817,2013-12-07,Human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24295817,2013-12,2013,12,human metapneumovirus,neutral,0.0,0.1
1007,24257198,2013-11-22,"Outbreaks of human metapneumovirus in two skilled nursing facilities -West Virginia and Idaho, 2011-2012.",https://pubmed.ncbi.nlm.nih.gov/24257198,2013-11,2013,11,outbreak human metapneumovirus two skilled nursing facility virginia idaho,positive,0.25,0.3
1008,23908489,2013-11-15,Experimental infection of adults with recombinant wild-type human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/23908489,2013-11,2013,11,experimental infection adult recombinant human metapneumovirus,positive,0.06666666666666667,0.26666666666666666
1009,24041471,2013-11-07,Genetic diversity and molecular evolution of the major human metapneumovirus surface glycoproteins over a decade.,https://pubmed.ncbi.nlm.nih.gov/24041471,2013-11,2013,11,genetic diversity molecular evolution major human metapneumovirus surface glycoprotein decade,positive,0.03125,0.3
1010,24136041,2013-10-16,hMPV lineage nomenclature and heparin binding.,https://pubmed.ncbi.nlm.nih.gov/24136041,2013-10,2013,10,hmpv lineage nomenclature heparin binding,neutral,0.0,0.0
1011,23707921,2013-10-07,"An alternative method to determine the 5' extremities of non-segmented, negative sense RNA viral genomes using positive replication intermediate 3' tailing: application to two members of the Paramyxoviridae family.",https://pubmed.ncbi.nlm.nih.gov/23707921,2013-10,2013,10,alternative method determine extremity negative sense rna viral genome positive replication intermediate tailing application two member paramyxoviridae family,negative,-0.03636363636363636,0.4727272727272727
1012,23022463,2013-10-07,Clinical features of different genotypes/genogroups of human metapneumovirus in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/23022463,2013-10,2013,10,feature different human metapneumovirus hospitalized child,neutral,0.0,0.35
1013,24237432,2013-10-07,[Investigation of the presence of human metapneumovirus in patients with chronic obstructive pulmonary disease and asthma and its relationship with the attacks].,https://pubmed.ncbi.nlm.nih.gov/24237432,2013-10,2013,10,investigation presence human metapneumovirus chronic obstructive pulmonary disease asthma relationship attack,neutral,0.0,0.1
1014,23290557,2013-10-07,Human metapneumovirus infections are associated with severe morbidity in hospitalized children of all ages.,https://pubmed.ncbi.nlm.nih.gov/23290557,2013-10,2013,10,human metapneumovirus infection severe morbidity hospitalized child age,neutral,0.0,0.1
1015,23945161,2013-10-07,"Seroepidemiologies of human metapneumovirus and respiratory syncytial virus in young children, determined with a new recombinant fusion protein enzyme-linked immunosorbent assay.",https://pubmed.ncbi.nlm.nih.gov/23945161,2013-10,2013,10,seroepidemiologies human metapneumovirus respiratory syncytial virus young child determined new recombinant fusion protein immunosorbent assay,positive,0.07878787878787878,0.3181818181818182
1016,23972293,2013-10-07,Viral bronchiolitis in children: a common condition with few therapeutic options.,https://pubmed.ncbi.nlm.nih.gov/23972293,2013-10,2013,10,viral bronchiolitis child common condition therapeutic option,negative,-0.3,0.5
1017,23777750,2013-10-07,Paramyxovirus infections in ex vivo lung slice cultures of different host species.,https://pubmed.ncbi.nlm.nih.gov/23777750,2013-10,2013,10,paramyxovirus infection ex vivo lung slice culture different host specie,neutral,0.0,0.6
1018,23669731,2013-10-07,Treatment of severe human metapneumovirus (hMPV) pneumonia in an immunocompromised child with oral ribavirin and IVIG.,https://pubmed.ncbi.nlm.nih.gov/23669731,2013-10,2013,10,treatment severe human metapneumovirus hmpv pneumonia immunocompromised child oral ribavirin ivig,neutral,0.0,0.1
1019,24067107,2013-09-25,Evidence for the interaction of the human metapneumovirus G and F proteins during virus-like particle formation.,https://pubmed.ncbi.nlm.nih.gov/24067107,2013-09,2013,9,evidence interaction human metapneumovirus g f protein particle formation,neutral,0.0,0.1
1020,23955151,2013-09-19,Cross-neutralization of four paramyxoviruses by a human monoclonal antibody.,https://pubmed.ncbi.nlm.nih.gov/23955151,2013-09,2013,9,four paramyxovirus human monoclonal antibody,neutral,0.0,0.1
1021,24498873,2013-09-16,Respiratory virus surveillance in hospitalised pneumonia patients on the Thailand-Myanmar border.,https://pubmed.ncbi.nlm.nih.gov/24498873,2013-09,2013,9,respiratory virus surveillance hospitalised pneumonia border,neutral,0.0,0.0
1022,24062735,2013-09-12,Molecular epidemiology of respiratory viruses in virus-induced asthma.,https://pubmed.ncbi.nlm.nih.gov/24062735,2013-09,2013,9,molecular epidemiology respiratory virus asthma,neutral,0.0,0.0
1023,23507154,2013-09-07,Respiratory virus identification by interval polymerase chain reaction testing in the southeastern United States.,https://pubmed.ncbi.nlm.nih.gov/23507154,2013-09,2013,9,respiratory virus identification interval polymerase chain reaction testing southeastern united state,neutral,0.0,0.0
1024,23538515,2013-09-07,Analysis of human metapneumovirus and human bocavirus viral load.,https://pubmed.ncbi.nlm.nih.gov/23538515,2013-09,2013,9,human metapneumovirus human bocavirus viral load,neutral,0.0,0.1
1025,23845303,2013-09-07,MyD88 controls human metapneumovirus-induced pulmonary immune responses and disease pathogenesis.,https://pubmed.ncbi.nlm.nih.gov/23845303,2013-09,2013,9,control human pulmonary immune response disease pathogenesis,neutral,0.0,0.1
1026,23761661,2013-08-07,A live attenuated human metapneumovirus vaccine strain provides complete protection against homologous viral infection and cross-protection against heterologous viral infection in BALB/c mice.,https://pubmed.ncbi.nlm.nih.gov/23761661,2013-08,2013,8,live attenuated human metapneumovirus vaccine strain provides complete protection homologous viral infection heterologous viral infection mouse,positive,0.07878787878787878,0.3333333333333333
1027,23559039,2013-08-07,Analysis of sequence diversity of human metapneumovirus collected from young children with acute respiratory tract infections in South India.,https://pubmed.ncbi.nlm.nih.gov/23559039,2013-08,2013,8,sequence diversity human metapneumovirus collected young child acute respiratory tract infection south india,positive,0.2333333333333333,0.4666666666666666
1028,23588336,2013-08-07,Human metapneumovirus (hMPV) infection in children with cancer.,https://pubmed.ncbi.nlm.nih.gov/23588336,2013-08,2013,8,human metapneumovirus hmpv infection child cancer,neutral,0.0,0.1
1029,23680472,2013-08-07,Mortality rates of human metapneumovirus and respiratory syncytial virus lower respiratory tract infections in hematopoietic cell transplantation recipients.,https://pubmed.ncbi.nlm.nih.gov/23680472,2013-08,2013,8,mortality rate human metapneumovirus respiratory syncytial virus lower respiratory tract infection hematopoietic cell transplantation recipient,neutral,0.0,0.1
